GBIF;Kingdom;Phylum;Subphylum;Class;Subclass;Order;Family;Subfamily;Tribe;Genus;Subgenus;Specie;CompleteName;Author;Name;Taxon_rank;Raddum_1988;Raddum_1990;NIVA;AWICfam_taxa;AWICfam;AWICsp_taxa;AWICsp;TL;Braukmann;LAMM_Sk;LAMM_Wk
1455447;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Conchapelopia;NA;NA;Conchapelopia;NA;Conchapelopia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
tr_1455447;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;NA;NA;NA;Pentaneurini;NA;Pentaneurini;tribe;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452977;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Paramerina;NA;divisa;Paramerina divisa;Walker, 1856;P_divisa;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452976;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Paramerina;NA;NA;Paramerina;NA;Paramerina;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452768;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Thienemannimyia;NA;NA;Thienemannimyia;NA;Thienemannimyia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
gr_1452782;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Thienemannimyia;NA;northumbrica;Thienemannimyia pr. northumbrica;Edwards, 1929;T_northumbrica;speciesAggregate;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1449553;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Zavrelimyia;NA;barbatipes;Zavrelimyia cf. barbatipes;Kieffer, 1911;Z_barbatipes;speciesAggregate;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
1449534;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Zavrelimyia;NA;melanura;Zavrelimyia melanura;Meigen, 1804;Z_melanura;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
7626166;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Zavrelimyia;NA;NA;Zavrelimyia;NA;Zavrelimyia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
sub_4520043;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Procladiini;Procladius;Holotanypus;NA;Holotanypus;NA;Holotanypus;subgenus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1449321;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Procladiini;Procladius;NA;choreus;Procladius choreus;Meigen, 1804;P_choreus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1449280;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Chironomidae;Tanypodinae;Procladiini;Procladius;NA;NA;Procladius;NA;Procladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
3346;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Culicidae;NA;NA;NA;NA;NA;Culicidae;NA;Culicidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1650073;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Culicidae;NA;NA;Ochlerotatus;NA;NA;Ochlerotatus;NA;Ochlerotatus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1569552;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Dixidae;NA;NA;Dixa;NA;NA;Dixa;NA;Dixa;genus;NA;NA;2;NA;NA;Dixa;10;NA;NA;7;0.408
 7304;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Dixidae;NA;NA;NA;NA;NA;Dixidae;NA;Dixidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fe_9483;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Empididae;Clinocerinae;NA;NA;NA;NA;Clinocerinae;NA;Clinocerinae;subfamily;NA;NA;NA;NA;NA;Empididae;6;NA;NA;6;0.608
9483;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Empididae;NA;NA;NA;NA;NA;Empididae;NA;Empididae;family;NA;NA;NA;NA;NA;Empididae;6;NA;NA;6;0.608
9483_1;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Ephydridae;NA;NA;Hydrella;NA;NA;Hydrella;NA;Hydrella;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0.472
5549;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Ephydridae;NA;NA;NA;NA;NA;Ephydridae;NA;Ephydridae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3264603;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;Hexatominae;NA;Hexatoma;NA;NA;Hexatoma;NA;Hexatoma;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0.472
fe_165262070;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;Limnophilinae;NA;NA;NA;NA;Limnophilinae;NA;Limnophilinae;subfamily;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0.472
165262070;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;Limoniinae;NA;NA;NA;NA;Limoniinae;NA;Limoniinae;subfamily;NA;NA;NA;NA;NA;Limoniinae;6;NA;NA;4;0.472
165262070_1;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;Limoniinae;NA;Oxydiscus;NA;NA;Oxydiscus;NA;Oxydiscus;genus;NA;NA;NA;NA;NA;Limoniinae;6;NA;NA;4;0.472
1513860;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;NA;NA;Antocha;NA;NA;Antocha;NA;Antocha;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0.472
1522028;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;NA;NA;Eloeophila;NA;NA;Eloeophila;NA;Eloeophila;genus;NA;NA;NA;NA;NA;NA;NA;NA;5;4;0.472
1520958;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;NA;NA;Limnophila;NA;NA;Limnophila;NA;Limnophila;genus;NA;NA;NA;NA;NA;NA;NA;NA;3;4;0.472
1518868;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;NA;NA;Molophilus;NA;NA;Molophilus;NA;Molophilus;genus;NA;NA;NA;NA;NA;NA;NA;NA;3;4;0.472
5580;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Limoniidae;NA;NA;NA;NA;NA;Limoniidae;NA;Limoniidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;0.472
1527221;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Muscidae;NA;NA;Lispe;NA;NA;Lipse;NA;Lipse;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5564;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Muscidae;NA;NA;NA;NA;NA;Muscidae;NA;Muscidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
811;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;NA;NA;NA;NA;NA;NA;Diptera;NA;Diptera;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1510247;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Pediciidae;NA;NA;Dicranota;NA;NA;Dicranota;NA;Dicranota;genus;NA;NA;4;NA;NA;NA;NA;NA;4;2;0.472
3315;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Pediciidae;NA;NA;NA;NA;NA;Pediciidae;NA;Pediciidae;family;NA;NA;NA;NA;NA;NA;NA;NA;4;2;0.472
1510522;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Pediciidae;NA;NA;Pedicia;NA;NA;Pedicia;NA;Pedicia;genus;NA;NA;NA;NA;NA;NA;NA;NA;4;4;0.472
1510553;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Pediciidae;NA;NA;Pedicia;NA;rivosa;Pedicia rivosa;Linnaeus, 1758;P_rivosa;specie;NA;NA;NA;NA;NA;NA;NA;NA;5;4;0.472
9164;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Psychodidae;NA;NA;NA;NA;NA;Psychodidae;NA;Psychodidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1641770;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Psychodidae;NA;NA;Pericoma;NA;NA;Pericoma;NA;Pericoma;genus;NA;NA;NA;NA;NA;NA;NA;5.3;NA;NA;NA
5585;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Ptychopteridae;NA;NA;NA;NA;NA;NA;NA;Ptychopteridae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5587;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Rhagionidae;NA;NA;NA;NA;NA;Rhagionidae;NA;Rhagionidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3525;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Sciaridae;NA;NA;NA;NA;NA;Sciaridae;NA;Sciaridae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3524;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Sciomyzidae;NA;NA;NA;NA;NA;Sciomyzidae;NA;Sciomyzidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3522;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;NA;NA;NA;Simuliidae;NA;Simuliidae;family;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;NA;4;0.494
1646340;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Prosimulium;NA;latimucro;Prosimulium latimucro;Enderlein, 1925;P_latimucro;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;NA;4;0.494
1646316;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Prosimulium;NA;NA;Prosimulium;NA;Prosimulium;genus;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
1646352;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Prosimulium;NA;rufipes;Prosimulium rufipes;Meigen, 1830;P_rufipes;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
1646421;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Prosimulium;NA;tomosvaryi;Prosimulium tomosvaryi;Enderlein, 1921;P_tomosvaryi;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
sub_5734043;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;Eusimulium;NA;Eusimulium;NA;Eusimulium;subgenus;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;NA;4;0.494
1645554;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;argyreatum;Simulium argyreatum;Meigen, 1838;S_argyreatum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
1644695;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;brevidens;Simulium brevidens;Rubtsov, 1956;S_brevidens;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
1644513;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;carpathicum;Simulium carpathicum;Knoz, 1961;S_carpathicum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
104727281;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;costatum;Simulium costatum;Friederichs, 1920;S_costatum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;2;4;0.494
1645756;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;crenobium;Simulium crenobium;Knoz, 1961;S_crenobium;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
1645637;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;cryophilum;Simulium cryophilum;Rubtsov, 1959;S_cryophilum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
1643542;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;maximum;Simulium maximum;Knoz, 1961;S_maximum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
1645776;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;monticola;Simulium monticola;Friederichs, 1920;S_monticola;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
5734043;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;NA;Simulium;NA;Simulium;genus;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;NA;4;0.494
1643709;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;naturale;Simulium naturale;Davies, 1966;S_naturale;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
1645767;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;noelleri;Simulium noelleri;Friederichs, 1920;S_noelleri;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
1644216;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;ornatum;Simulium ornatum;Meigen, 1818;S_ornatum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;2;4;0.494
1645694;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;reptans;Simulium reptans;Linnaeus, 1758;S_reptans;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;2;4;0.494
1643983;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;rheophilum;Simulium rheophilum;Tan & Chow, 1976;S_rheophilum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
1645350;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;silvaticum;Simulium silvaticum;Rubtsov, 1962;S_silvaticum;speciesAggregate;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;NA;4;0.494
1645801;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;trifasciatum;Simulium trifasciatum;Curtis, 1839;S_trifasciatum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;2;4;0.494
1643648;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;tuberosum;Simulium tuberosum;Lundstrom, 1911;S_tuberosum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;3;4;0.494
1645185;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;urbanum;Simulium urbanum;Davies, 1966;S_urbanum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
1644714;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;variegatum;Simulium variegatum;Meigen, 1818;S_variegatum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;2;4;0.494
1643766;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Simuliidae;NA;NA;Simulium;NA;vernum;Simulium vernum;Macquart, 1826;S_vernum;specie;NA;NA;NA;Simuliidae;3;Simuliidae;5;NA;4;4;0.494
6923;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Stratiomyidae;NA;NA;NA;NA;NA;Stratiomyidae;NA;Stratiomyidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6920;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Syrphidae;NA;NA;NA;NA;NA;Syrphidae;NA;Syrphidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6919 ;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Tabanidae;NA;NA;NA;NA;NA;Tabanidae;NA;Tabanidae;family;NA;NA;NA;NA;NA;NA;NA;NA;5;4;0.289
1444264;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Tabanidae;NA;NA;Tabanus;NA;NA;Tabanus;NA;Tabanus;genus;NA;NA;NA;NA;NA;Tabanus;6;NA;5;4;0.289
3518;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Thaumaleidae;NA;NA;NA;NA;NA;Thaumaleidae;NA;Thaumaleidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3517;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Therevida;NA;NA;NA;NA;NA;Therevida;NA;Therevida;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1462962;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Therevida;NA;NA;Thereva;NA;NA;Thereva;NA;Thereva;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1565464;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Therevida;NA;NA;Thereva;NA;plebeja;Thereva plebeja;Linnaeus, 1758;T_plebeja;specie;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
7634;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Tipulidae;NA;NA;NA;NA;NA;Tipulidae;NA;Tipulidae;family;NA;NA;NA;Tipulidae;4;NA;NA;NA;NA;4;0.472
1507029;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Tipulidae;NA;NA;Tipula;NA;montium;Tipula montium;Egger, 1863;T_montium;specie;NA;NA;NA;Tipulidae;4;T_montium;8;NA;4;4;0.472
1446543;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Tipulidae;NA;NA;Tipula;NA;NA;Tipula;NA;Tipula;genus;NA;NA;NA;Tipulidae;4;NA;NA;NA;4;4;0.472
1407518;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Ameletidae;NA;NA;Ameletus;NA;inopinatus;Ameletus inopinatus;Eaton, 1887;A_inopinatus;specie;0.5;0.5;3;NA;NA;NA;NA;NA;3;5;0.648
1407481;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Ameletidae;NA;NA;Ameletus;NA;NA;Ameletus;NA;Ameletus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4481043;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Ameletidae;NA;NA;Metreletus;NA;balcanicus;Metreletus balcanicus;Ulmer, 1920;M_balcanicus;specie;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA
4481042;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Ameletidae;NA;NA;Metreletus;NA;NA;Metreletus;NA;Metreletus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4294;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Ameletidae;NA;NA;NA;NA;NA;Ameletidae;NA;Ameletidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1407539;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Acentrella;NA;lapponica;Acentrella lapponica;Bengtsson, 1912;A_lapponica;specie;NA;1;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
1407537;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Acentrella;NA;NA;Acentrella;NA;Acentrella;genus;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
6932000;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Alainites;NA;muticus;Alainites muticus;Linnaeus, 1758;A_muticus;specie;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;8;0.432
4683418;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Alainites;NA;NA;Alainites;NA;Alainites;genus;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
4481136;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;alpinus;Baetis alpinus;Pictet, 1834;B_alpinus;specie;1;NA;NA;Baetidae;6;NA;NA;NA;2;NA;NA
4481156;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;fuscatus;Baetis fuscatus;Linnaeus, 1761;B_fuscatus;specie;1;1;2;Baetidae;6;NA;NA;NA;2;7.33;0.581
4481119;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;macani;Baetis macani;Kimmins, 1957;B_macani;specie;1;1;1;Baetidae;6;NA;NA;NA;3;NA;NA
4481141;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;melanonyx;Baetis melanonyx;Pictet, 1834;B_melanonyx;specie;1;NA;NA;Baetidae;6;NA;NA;NA;2;NA;NA
4481093;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;muticus;Baetis muticus;Linnaeus, 1758;B_muticus;specie;1;1;2;Baetidae;6;B_muticus;9;NA;2;NA;NA
1407108;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;NA;Baetis;NA;Baetis;genus;1;NA;NA;Baetidae;6;NA;NA;NA;3;NA;NA
4481123;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;niger;Baetis niger;Linnaeus, 1761;B_niger;specie;1;1;3;Baetidae;6;B_niger;8;5;2;NA;NA
4481106;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;rhodani;Baetis rhodani;Pictet, 1843;B_rhodani;specie;1;0.5;3;Baetidae;6;B_rhodani;8;4.9;3;6;0.685
4481160;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;scambus;Baetis scambus;Eaton, 1870;B_scambus;specie;1;1;2;Baetidae;6;B_scambus;7;NA;3;7.33;0.581
4481115;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;subalpinus;Baetis subalpinus;Bengtsson, 1917;B_subalpinus;specie;1;1;NA;Baetidae;6;NA;NA;NA;3;NA;NA
4481086;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Baetis;NA;vernus;Baetis vernus;Curtis, 1834;B_vernus;specie;1;1;2;Baetidae;6;B_vernus;7;4.5;3;6;0.581
4481189;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Centroptilum;NA;luteolum;Centroptilum luteolum;Müller, 1776;C_luteolum;specie;NA;NA;3;Baetidae;6;C_luteolum;9;5.8;2;5.33;0.45
1407705;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Centroptilum;NA;NA;Centroptilum;NA;Centroptilum;genus;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
1407879;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Cloeon;NA;dipterum;Cloeon dipterum;Linnaeus, 1761;C_dipterum;specie;NA;NA;3;Baetidae;6;NA;NA;NA;1;6;0.411
1407878;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Cloeon;NA;NA;Cloeon;NA;Cloeon;genus;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
4481169;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Cloeon;NA;simile;Cloeon simile;Eaton, 1870;C_simile;specie;NA;NA;3;Baetidae;6;NA;NA;NA;NA;6;0.366
7865;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;NA;NA;NA;Baetidae;NA;Baetidae;family;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
6932171;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Nigrobaetis;NA;digitatus;Nigrobaetis digitatus;Bengtsson, 1912;N_digitatus;specie;NA;NA;1;Baetidae;6;NA;NA;NA;NA;8;0.432
4683398;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Nigrobaetis;NA;NA;Nigrobaetis;NA;Nigrobaetis;genus;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
6932170;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Nigrobaetis;NA;niger;Nigrobaetis niger;Linnaeus, 1761;N_niger;specie;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;5;0.432
5757566;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Procloeon;NA;bifidum;Procloeon bifidum;Bengtsson, 1912;P_bifidum;specie;NA;NA;1;Baetidae;6;NA;NA;NA;3;8;0.432
1407651;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Baetidae;NA;NA;Procloeon;NA;NA;Procloeon;NA;Procloeon;genus;NA;NA;NA;Baetidae;6;NA;NA;NA;NA;NA;NA
5757628;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Caenidae;NA;NA;Caenis;NA;horaria;Caenis horaria;Linnaeus, 1758;C_horaria;specie;NA;1;2;Caenidae;6;NA;NA;6;NA;6.67;0.455
5757622;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Caenidae;NA;NA;Caenis;NA;luctuosa;Caenis luctuosa;Burmeister, 1839;C_luctuosa;specie;NA;NA;1;Caenidae;6;NA;NA;NA;NA;8;0.617
1408104;Animalia;Arthropoda;Hexapoda;Insecta;NA;Ephemeroptera;Caenidae;NA;NA;Caenis;NA;NA;Caenis;NA;Caenis;genus;NA;NA;NA;Caenidae;6;NA;NA;NA;NA;NA;NA
